id,ra,dec,ex,ey,ez,gama,rmag,rabsmag,redshift,rad,sern,pos,ba
10533,213.31287000000003,-1.07954,-0.87505,-0.42223999999999995,-0.23665999999999998,15,19.1504,-19.6303,0.12192599999999999,2.73935,2.7279,-69.2196,0.4237
10589,215.04925,-1.06429,0.16245,-0.7664300000000001,0.62145,15,19.3475,-20.6287,0.200952,2.06965,3.3574,-7.6185,0.3264
10722,174.64692,-0.78755,-0.99013,-0.11264,0.0834,12,18.7449,-20.4553,0.145901,3.16037,10.427,-68.7587,0.8072
10737,174.91071000000002,-0.64255,-0.7246,-0.65608,0.21098000000000003,12,19.0811,-20.9956,0.21016700000000002,3.68364,3.0377,7.4149,0.6625
10864,175.62283,-0.7196100000000001,0.7146600000000001,0.22005999999999998,0.66395,12,19.5929,-18.9221,0.108983,5.30195,2.5223,30.5755,0.1444
10990,176.30696,-0.80018,0.01043,-0.07712999999999999,0.99697,12,19.2567,-20.3217,0.170986,3.0500599999999998,2.2774,62.9081,0.4437
11082,176.88538,-0.80281,0.22193000000000002,-0.35005,0.9100600000000001,12,18.5545,-20.1191,0.116648,2.48115,2.8493,11.5772,0.4151
11291,177.67292,-0.7661399999999999,-0.1706,0.07207999999999999,0.9827,12,18.3377,-20.7435,0.139012,3.03179,3.6052,-79.4151,0.3047
11307,177.67358000000002,-0.73009,0.60244,0.33029000000000003,0.7266199999999999,12,18.2547,-20.8469,0.139953,5.71224,2.8836,23.1149,0.2351
11310,177.71383,-0.68894,-0.31288,-0.20412,0.9276,12,18.8346,-20.2319,0.13788,3.20125,3.8877,65.5639,0.523
11312,177.74875,-0.7117899999999999,0.16735,-0.85677,0.48778999999999995,12,18.8714,-19.9233,0.123563,3.40096,2.2751,-12.2456,0.27
11313,177.75137,-0.71475,-0.33847,-0.11245,0.93424,12,19.0913,-19.9796,0.13814,3.9775099999999997,2.0259,60.9936,0.8878
11328,177.66554,-0.71427,0.15469000000000002,-0.9027799999999999,0.40133,12,19.5468,-19.2479,0.12309300000000001,2.80555,2.7547,-24.3734,0.2409
11455,178.18271000000001,-0.71885,0.41816000000000003,0.09516000000000001,0.90338,12,19.737,-20.1215,0.191803,2.85081,2.2967,44.8392,0.6205
11503,178.506,-0.7025,0.8271200000000001,0.36715,0.42554,12,19.0832,-20.6413,0.18181,2.29632,9.0843,7.66,0.8599
11524,178.52883,-0.6985100000000001,0.8271200000000001,0.36715,0.42554,12,19.4107,-20.3137,0.1819,2.44175,3.7963,48.788,0.8096
11578,178.75321,-0.80384,-0.22130999999999998,0.29865,0.92835,12,19.6874,-19.2784,0.13211900000000001,2.3899,5.1581,-51.6222,0.8365
11585,178.82612,-0.70803,-0.6927800000000001,0.42033000000000004,0.5859800000000001,12,19.7904,-19.7123,0.165659,2.8898,3.2578,48.3526,0.2932
11590,178.85371,-0.73952,-0.46436000000000005,0.8716299999999999,0.15695,12,19.3662,-20.3481,0.180977,2.21103,2.4028,26.3535,0.6127
11619,178.88571000000002,-0.6834600000000001,0.9157799999999999,-0.40083,0.0259,12,19.732,-20.5422,0.22672199999999998,2.2561,4.3331,-3.6714,0.5325
11709,179.56658000000002,-0.65428,0.044969999999999996,0.76774,0.63918,12,18.1067,-20.6896,0.12335399999999999,4.46005,3.1672,-72.1563,0.7719
