id,ra,dec,ex,ey,ez,gama,rmag,rabsmag,redshift,rad,sern,pos,ba,t,p
935,179.32979,0.7641100000000001,-0.03245,0.8912100000000001,0.45243,12,19.5786,-19.4219,0.13408399999999998,1.97734,0.9106,24.1728,0.4767,1.7453292519943295,0.7933314781792408
935,179.32979,0.7641100000000001,-0.03245,0.8912100000000001,0.45243,12,19.5786,-19.4219,0.13408399999999998,1.97734,0.9106,24.1728,0.4767,2.443460952792061,0.9519977738150889
935,179.32979,0.7641100000000001,-0.03245,0.8912100000000001,0.45243,12,19.5786,-19.4219,0.13408399999999998,1.97734,0.9106,24.1728,0.4767,1.4279966607226333,0.7615982190520711
935,179.32979,0.7641100000000001,-0.03245,0.8912100000000001,0.45243,12,19.5786,-19.4219,0.13408399999999998,1.97734,0.9106,24.1728,0.4767,1.4279966607226333,2.8559933214452666
935,179.32979,0.7641100000000001,-0.03245,0.8912100000000001,0.45243,12,19.5786,-19.4219,0.13408399999999998,1.97734,0.9106,24.1728,0.4767,0.6663984416705622,2.887726580572436
935,179.32979,0.7641100000000001,-0.03245,0.8912100000000001,0.45243,12,19.5786,-19.4219,0.13408399999999998,1.97734,0.9106,24.1728,0.4767,2.2530613980290437,1.2375971059596156
935,179.32979,0.7641100000000001,-0.03245,0.8912100000000001,0.45243,12,19.5786,-19.4219,0.13408399999999998,1.97734,0.9106,24.1728,0.4767,2.6021272484279097,0.28559933214452665
935,179.32979,0.7641100000000001,-0.03245,0.8912100000000001,0.45243,12,19.5786,-19.4219,0.13408399999999998,1.97734,0.9106,24.1728,0.4767,1.3010636242139548,1.9991953250116865
935,179.32979,0.7641100000000001,-0.03245,0.8912100000000001,0.45243,12,19.5786,-19.4219,0.13408399999999998,1.97734,0.9106,24.1728,0.4767,1.2058638468324459,2.3165279162833827
975,179.44342,0.6647,-0.8926299999999999,-0.40896,0.18963,12,19.5131,-20.0473,0.169706,2.08876,1.383,67.7993,0.4099,0.6981317007977318,1.4279966607226333
975,179.44342,0.6647,-0.8926299999999999,-0.40896,0.18963,12,19.5131,-20.0473,0.169706,2.08876,1.383,67.7993,0.4099,1.4597299198498028,2.5069274710464007
975,179.44342,0.6647,-0.8926299999999999,-0.40896,0.18963,12,19.5131,-20.0473,0.169706,2.08876,1.383,67.7993,0.4099,1.4597299198498028,2.729060284936588
