id,ra,dec,ex,ey,ez,gama,e_class,rmag,rabsmag,redshift,rad,sern,pos,ba,g_class
96382,130.73179,1.06762,0.8416399999999999,0.08918,0.53262,9,1,18.532,-20.0431,0.111856,2.39703,7.8384,-48.6911,0.8499,1
96394,130.85162,1.04654,0.27473000000000003,0.8951399999999999,0.35108,9,1,18.9425,-20.4375,0.157362,3.43701,2.7531,-79.8237,0.3778,0
96419,130.96546,1.24997,0.64008,-0.7455,0.18584,9,1,19.2333,-20.7685,0.20378800000000002,2.33102,2.1972,67.4073,0.7339,1
96526,131.25204,1.22859,-0.91374,-0.07069,0.40010999999999997,9,1,18.9118,-20.4227,0.154254,1.9961799999999998,4.6165,19.1538,0.6482,1
96749,132.32658,1.26009,0.99692,0.05637,0.05457000000000001,9,1,19.5281,-20.5227,0.20793299999999998,2.07582,2.1984,-68.0333,0.735,1
96812,132.73075,1.117,0.22551999999999997,-0.5949300000000001,0.77149,9,1,19.606,-19.9428,0.168891,2.4393,2.5886,-87.7237,0.8394,1
97015,133.95046000000002,1.19649,-0.96159,0.2744,0.00662,9,1,18.2492,-20.6023,0.125854,2.42034,3.9352,-86.3662,0.5174,0
97282,134.92317,1.2571299999999999,-0.7096,0.01757,0.70438,9,1,19.4499,-20.9709,0.241875,2.09512,4.8055,-63.7945,0.5844,1
97283,134.93591999999998,1.33226,-0.741,0.02928,0.67086,9,1,19.5252,-20.8929,0.24160500000000001,2.0218599999999998,2.4538,-5.0476,0.79,1
97297,135.06441999999998,1.23244,-0.26474000000000003,0.81999,0.50747,9,1,19.856,-19.6386,0.165099,3.00255,3.9602,59.5027,0.248,0
97374,135.35217,1.2443600000000001,-0.5029100000000001,0.27956,0.81788,9,1,19.5049,-20.9981,0.25003000000000003,2.2675799999999997,4.3044,49.165,0.6496,1
97375,135.35461999999998,1.24478,-0.5029100000000001,0.27956,0.81788,9,1,19.5504,-20.9527,0.248768,3.7144199999999996,2.4329,-55.127,0.2725,1
97379,135.41163,1.26188,-0.76894,-0.19458,0.6089899999999999,9,1,19.223,-20.9606,0.219579,2.04724,2.2509,-22.6327,0.5873,1
97452,135.58366999999998,1.29782,0.25051,-0.40914,0.87741,9,1,19.7558,-20.8137,0.25690999999999997,2.3369400000000002,3.2082,25.1823,0.3328,1
97529,135.85179,1.36754,-0.13831,0.92037,0.36576,9,1,19.0387,-20.4405,0.164078,1.8943599999999998,2.9895,-20.038,0.3211,1
97881,137.62825,1.41645,0.5471199999999999,0.67494,0.49509,9,1,18.2792,-20.9452,0.147393,3.4298300000000004,2.3311,21.3724,0.4166,0
97885,137.60867,1.30259,-0.9591799999999999,0.04,0.27997,9,1,19.5744,-19.657,0.147834,2.06181,4.6968,33.5696,0.689,1
97911,137.69933,1.43508,-0.6522600000000001,-0.19145,0.73342,9,1,19.7622,-20.4064,0.218298,2.16874,2.3269,-9.0264,0.5582,1
97953,138.01746,1.4032799999999999,0.99764,0.05087,0.046130000000000004,9,1,19.17,-20.1972,0.156237,2.385,5.6698,-38.417,0.5194,1
98027,138.38404,1.37368,-0.82652,0.13719,0.54593,9,1,19.4181,-20.1131,0.167534,1.94695,2.5968,-56.985,0.4489,1
98108,138.74771,1.3788,0.60683,0.71826,0.34039,9,1,19.5415,-19.9833,0.167198,1.82933,3.0037,-50.9479,0.8959,1
98124,138.75961999999998,1.31641,0.12472000000000001,-0.60843,0.78374,9,1,19.4352,-20.4751,0.196239,1.5806200000000001,2.4169,-57.9594,0.2808,1
98252,139.38696000000002,1.4006,-0.3967,0.65456,0.64357,9,1,19.5568,-19.5813,0.142459,2.47938,3.2555,-16.8676,0.7723,0
98414,140.03788,1.45849,-0.15704,-0.9803700000000001,0.1192,9,1,18.7097,-20.8122,0.16700299999999998,5.62039,2.4087,34.2793,0.3872,0
98446,140.32188,1.38067,-0.3139,-0.9007200000000001,0.30029,9,1,19.1771,-20.3528,0.167487,2.3975299999999997,2.6275,56.2562,0.2528,0
99170,212.46337999999997,1.7992700000000001,0.72601,-0.23051999999999997,0.6479,15,1,19.5312,-19.6867,0.146993,1.7850400000000002,3.1943,-3.2243,0.347,0
99353,213.17612000000003,1.8821900000000003,-0.68187,0.7108800000000001,0.17234000000000002,15,1,19.3765,-20.286,0.177086,1.82561,3.3131,-7.0419,0.6626,1
99401,213.28325,1.8747099999999999,-0.36991,0.41436999999999996,0.83155,15,1,18.6674,-20.949,0.17371099999999998,2.33568,4.5662,-81.9233,0.6245,1
99411,213.31946000000002,1.78698,-0.25090999999999997,-0.9485299999999999,0.19322,15,1,19.7538,-20.7622,0.24944499999999997,2.1059400000000004,6.1587,-23.167,0.6759,1
99573,213.76792000000003,1.88425,-0.30653,-0.75231,0.58315,15,1,19.0369,-20.5325,0.17035,1.92967,2.0532,-51.2084,0.2248,0
99576,213.7635,1.9335200000000001,0.69475,0.42866000000000004,0.5775600000000001,15,1,19.6831,-19.2393,0.12976500000000002,1.77397,2.9185,3.6512,0.7122,0
99806,214.46332999999998,1.94765,0.33526999999999996,0.46692,0.81828,15,1,19.0175,-20.2806,0.152042,1.95025,2.4037,-31.7408,0.2605,0
100142,215.8185,1.91675,0.44168,-0.41066,0.79767,15,1,19.39,-20.5506,0.198655,2.4683900000000003,3.325,-12.5637,0.5811,1
100276,216.24192000000002,1.8426799999999999,-0.39988,0.42931,0.80981,15,1,19.0167,-20.3265,0.154952,2.42462,2.8558,-68.8497,0.7291,1
100442,216.98779,1.84768,0.31025,0.55289,0.7733399999999999,15,1,19.4771,-20.7138,0.220241,2.6505099999999997,3.8813,-1.1664,0.4209,1
100533,217.36129,1.82466,0.7205,0.51046,0.46937,15,1,19.8501,-19.2283,0.138449,2.97039,3.0824,17.9889,0.3116,0
100540,217.29225,1.8933200000000001,0.9657399999999999,-0.00082,0.25951,15,1,19.5681,-20.51,0.20992600000000003,1.7927799999999998,4.5378,-35.8444,0.5361,1
100547,217.34378999999998,1.7016099999999998,0.30795,0.09885,0.94625,15,1,18.6741,-20.4868,0.143353,3.52365,2.5257,75.9337,0.2539,0
100589,217.61208,1.80955,-0.30799,0.6718,0.67366,15,1,17.8279,-20.5032,0.100895,4.172969999999999,6.0337,-23.5251,0.8771,0
100821,218.54462,1.7209400000000001,0.55616,-0.8303200000000001,-0.03556,15,1,19.5308,-20.798,0.23326999999999998,1.8390400000000002,2.7309,-36.537,0.4289,1
101066,219.51412000000002,1.7695599999999998,-0.8093600000000001,0.00511,0.58729,15,1,19.0213,-20.8775,0.19531199999999999,2.76968,2.7984,-64.065,0.7796,1
101073,219.51182999999997,1.6551900000000002,-0.8491700000000001,-0.09506,0.51949,15,1,19.4887,-20.4129,0.19553199999999998,2.4180200000000003,2.9079,-7.783,0.7821,1
101141,219.70103999999998,1.66586,0.7300300000000001,0.50555,0.45986000000000005,15,1,19.1962,-20.7804,0.201263,3.69441,2.8957,4.5081,0.699,1
101150,219.76467000000002,1.75955,0.08323,-0.8408700000000001,0.5348,15,1,18.9045,-20.4173,0.153335,3.41571,2.3026,89.154,0.2944,0
101161,219.72525,1.8265900000000002,0.3341,0.55685,0.76045,15,1,19.3381,-20.4473,0.18623,3.00278,2.9072,3.4806,0.4737,1
101314,220.86087,1.7680799999999999,-0.54415,-0.5282899999999999,0.65177,15,1,18.8896,-20.5922,0.164222,2.4685900000000003,3.5718,-34.8611,0.4548,1
101453,221.87457999999998,1.6595900000000001,-0.72005,0.28431,0.6330100000000001,15,1,19.7155,-19.9923,0.180444,1.87842,5.5704,30.8437,0.4456,1
101488,222.08108,1.7236099999999999,-0.01461,-0.99941,-0.03108,15,1,18.307,-20.7134,0.135217,2.39127,3.7955,-42.3269,0.8682,1
101515,222.35221,1.63605,0.64908,0.75988,-0.03576,15,1,19.093,-19.6707,0.12123199999999999,1.92068,2.1633,87.1216,0.578,0
101587,222.70233,1.59435,0.63226,0.6853,0.36141,15,1,19.1216,-20.0208,0.14238,2.55899,3.9383,66.822,0.6158,0
101592,222.7585,1.71406,-0.09516000000000001,-0.94357,0.31721,15,1,19.6625,-19.3625,0.135484,2.29668,2.3413,-68.4956,0.2312,0
101673,223.00471000000002,1.72118,-0.42176,-0.47163999999999995,0.7743800000000001,15,1,19.7286,-19.4423,0.144145,2.40017,6.3374,89.4925,0.4905,0
101923,129.89396000000002,1.4983600000000001,0.94271,-0.12249000000000002,0.31031,9,1,19.3728,-19.7261,0.139789,3.5469199999999996,2.9043,-88.6636,0.6652,0
102040,130.63308,1.50072,0.8537799999999999,0.16252,0.49462,9,1,18.1337,-20.4542,0.112444,2.70606,4.8273,-65.4965,0.7292,0
102210,131.31321,1.50263,-0.46637,-0.78135,0.41472,9,1,19.1272,-20.5363,0.17715699999999998,1.929,3.6472,-34.473,0.5681,1
102289,131.59883,1.57135,-0.29922,-0.25023,0.92079,9,1,19.7357,-20.8916,0.262984,2.41246,3.1354,-66.7253,0.6334,1
102475,132.59296,1.6566599999999998,-0.52136,0.59532,0.61138,9,1,19.37,-20.5638,0.19830599999999998,1.8139900000000002,2.3767,39.6844,0.4958,1
102478,132.58517,1.6536799999999998,-0.52136,0.59532,0.61138,9,1,19.6803,-20.2534,0.198075,1.92065,2.0468,-78.9378,0.5101,1
102495,132.66103999999999,1.7146099999999997,-0.90202,0.38138,0.20226,9,1,19.3553,-20.479,0.190199,2.01753,5.0611,-34.8337,0.4529,1
102592,133.14021,1.5741100000000001,-0.71437,0.5636899999999999,-0.41465,9,1,19.5128,-20.4003,0.196522,2.4222200000000003,2.5336,-74.4912,0.851,1
102721,133.72791999999998,1.58475,0.47525,-0.36845,0.79899,9,1,19.5741,-20.3264,0.19545,1.7898,2.3662,-33.3708,0.4668,1
102758,133.91541999999998,1.75945,0.98931,-0.05686,0.1343,9,1,19.7153,-20.1975,0.196523,1.52195,2.9459,26.6798,0.4223,1
102805,134.16554,1.69396,0.6167699999999999,0.37179,0.69381,9,1,18.9452,-20.9974,0.19880899999999999,2.32348,2.1558,1.3197,0.4211,1
102826,134.23988,1.61796,0.51162,-0.41196000000000005,0.7540100000000001,9,1,18.7822,-20.6246,0.15935,2.3223,2.8183,89.9858,0.8187,1
102913,134.55025,1.7001099999999998,-0.42946999999999996,-0.5153300000000001,0.74161,9,1,19.6976,-20.9286,0.26207800000000003,1.71606,8.2288,-68.5592,0.6991,1
102927,134.68783,1.75225,0.32124,0.32424000000000003,0.88976,9,1,17.9038,-20.9188,0.12431099999999999,3.78076,2.6101,-78.4858,0.6962,0
102953,134.75443,1.66515,0.12417,-0.51435,0.84854,9,1,17.7377,-20.8982,0.114782,3.6786800000000004,3.7532,15.4283,0.7989,0
102955,134.77713,1.6515900000000001,0.21636,0.33046,0.91869,9,1,18.2957,-20.5166,0.12311099999999998,5.33753,3.0172,80.8633,0.5991,0
102957,134.83491999999998,1.62602,0.2056,-0.48936,0.8475,9,1,17.8571,-20.7869,0.115184,3.40922,3.8423,33.1591,0.7769,0
102972,134.89653,1.71048,-0.20939000000000002,0.08592999999999999,0.97405,9,1,17.5016,-20.938,0.105744,2.50415,3.7035,88.9018,0.3351,0
102973,134.9015,1.64825,0.19760999999999998,-0.48258,0.8532700000000001,9,1,18.1862,-20.4587,0.11522400000000001,4.80028,4.7342,73.5891,0.5247,0
103001,135.05274,1.7433,0.2295,-0.35553,0.90605,9,1,17.6877,-20.9694,0.115827,3.29201,3.7054,-20.5131,0.4813,0
103002,135.05778999999998,1.7992700000000001,0.81361,-0.54188,-0.21073000000000003,9,1,19.5944,-20.0717,0.177349,1.8220299999999998,7.7067,-34.0986,0.8426,1
103054,135.44425,1.7486099999999998,0.58565,-0.81053,0.007390000000000001,9,1,18.5268,-20.9955,0.166994,2.46925,2.5605,25.2377,0.8333,1
103092,135.62537,1.7352400000000001,0.20287,0.8280700000000001,0.52263,9,1,19.7746,-20.634,0.240682,3.3500099999999997,14.5841,-78.8998,0.7118,1
103234,136.19825,1.7066700000000001,-0.42488000000000004,0.70058,0.57329,9,1,18.5038,-20.7547,0.149526,2.28415,2.4136,22.5457,0.5565,1
103267,136.208,1.7806799999999998,0.36214,-0.06907999999999999,0.92956,9,1,19.6804,-20.658,0.23492399999999997,2.43572,2.5669,5.7788,0.7885,1
103276,136.23071000000002,1.7944799999999999,0.20243,-0.10539000000000001,0.9736100000000001,9,1,19.7386,-20.6069,0.233663,1.67228,2.4024,-55.7058,0.6061,1
103307,136.33308,1.6566900000000002,0.30009,0.19541,0.93368,9,1,19.069,-20.6152,0.178688,3.23641,2.1367,9.9571,0.4446,1
103442,136.97642,1.7329299999999999,-0.49258,0.63697,0.59299,9,1,18.9692,-20.2797,0.148925,2.26512,3.0617,-24.1721,0.5964,1
103494,137.23446,1.7767099999999998,-0.5058199999999999,0.67642,0.53535,9,1,19.677,-20.7892,0.24638000000000002,2.18863,3.7467,63.1936,0.7985,1
103526,137.33841999999999,1.8671400000000002,-0.55023,0.66582,0.50392,9,1,19.4826,-20.9805,0.246081,2.1299099999999997,7.1575,52.2878,0.2648,1
103547,137.456,1.77718,-0.52975,0.52358,0.66725,9,1,18.6644,-20.8112,0.163797,3.47645,6.0303,0.106,0.6874,1
103649,138.00367,1.8565900000000002,0.69805,-0.13273,0.7036399999999999,9,1,19.7816,-19.8154,0.171972,1.95555,2.459,-71.3066,0.7774,1
103865,139.15954,1.83033,-0.61858,0.75625,-0.2132,9,1,19.2003,-20.7446,0.198765,1.94432,2.1998,81.6914,0.8061,1
103934,139.48542,1.9554900000000002,0.16649,-0.9859600000000001,0.012740000000000001,9,1,19.2318,-20.7173,0.199399,7.359089999999999,3.5631,-69.8559,0.15,0
103970,139.67917,1.8554,0.37945,-0.40889000000000003,0.82995,9,1,19.1633,-20.7632,0.19755899999999998,3.0448,2.3009,-57.769,0.6378,1
103985,139.7475,1.92448,0.43277,-0.34412,0.83324,9,1,19.3029,-20.6312,0.19742,2.37763,2.8002,-71.0588,0.7768,1
104523,212.94342000000003,2.3464,-0.9374100000000001,0.33986,-0.07586,15,1,19.2233,-19.9831,0.146282,2.11478,2.1226,-84.5906,0.2947,0
104532,213.06942,2.31862,0.5251100000000001,-0.08922999999999999,0.84635,15,1,18.8687,-20.8521,0.180779,2.2001,2.3038,72.7081,0.53,1
104614,213.32267000000002,2.22267,-0.18513,-0.75626,0.62754,15,1,18.9086,-20.9049,0.18854200000000002,2.89715,3.3089,5.0366,0.8166,1
104644,213.40887999999998,2.2381900000000003,-0.14332,-0.72938,0.66892,15,1,19.1274,-20.6869,0.18835,2.55727,2.8633,-70.5427,0.821,1
104675,213.62467,2.325,-0.51582,0.3011,0.80204,15,1,18.8175,-20.756,0.17064100000000001,2.09945,5.0753,80.4183,0.2665,1
104683,213.67504,2.2968599999999997,0.006509999999999999,-0.09017,0.9959100000000001,15,1,19.29,-20.1793,0.163364,1.80883,3.8444,24.765,0.7421,1
104692,213.64558,2.316,0.00974,0.12259,0.99241,15,1,19.3003,-20.1652,0.163184,3.4554099999999996,3.0046,0.189,0.7711,1
104710,213.72425,2.37704,-0.7441,0.33842,0.57601,15,1,17.8706,-20.6953,0.11138900000000002,2.93182,3.0781,44.1758,0.7072,0
104807,214.10407999999998,2.38089,-0.0105,-0.3261,0.9452799999999999,15,1,18.9494,-20.5137,0.163446,7.35933,3.1887,27.6072,0.654,0
104825,214.10821,2.29449,-0.12317,-0.0501,0.9911200000000001,15,1,19.6148,-20.5574,0.21894299999999997,2.04793,7.2513,21.1735,0.7344,1
105191,215.77282999999997,2.26671,-0.75039,0.51986,0.40825,15,1,18.6072,-20.912,0.16680899999999999,4.32803,2.1509,23.1189,0.8517,1
105259,216.2345,2.3258900000000002,0.28001,-0.9369299999999999,0.20919000000000001,15,1,19.3163,-20.4801,0.18720699999999998,2.29588,2.6864,82.6635,0.542,1
105305,216.33029,2.20814,-0.83539,0.21116,0.50748,15,1,19.4622,-20.0978,0.169721,2.74845,4.3805,-55.4271,0.636,1
105407,216.82992000000002,2.25909,0.23406999999999997,0.01929,0.97203,15,1,18.6363,-19.9877,0.11419800000000001,2.62833,2.2131,77.7061,0.7403,0
105425,216.83787999999998,2.15421,0.10916,0.98582,0.12746,15,1,19.0974,-20.0123,0.140379,1.9334799999999999,4.4104,57.7686,0.5898,0
105688,218.1895,2.22647,-0.0885,-0.6976899999999999,0.71092,15,1,18.4905,-20.6241,0.140724,2.81074,3.8387,39.7716,0.6053,0
105723,218.4065,2.2335599999999998,0.73007,0.44022,0.52269,15,1,19.0051,-19.4804,0.10761400000000002,2.02661,4.9872,9.6049,0.4244,0
105747,218.40658,2.1563,-0.6017,0.40542,0.68818,15,1,19.4864,-20.424,0.196253,2.70528,2.6164,76.5239,0.5602,1
105765,218.52421,2.2402900000000003,-0.72509,0.67696,0.12641,15,1,18.6368,-20.7769,0.159492,3.8389900000000003,2.017,56.9042,0.839,1
105814,218.76321000000002,2.1684799999999997,-0.21178000000000002,-0.97485,0.06941,15,1,19.7541,-20.4886,0.224958,1.8082900000000002,2.5059,-87.0914,0.4492,1
105913,219.37767000000002,2.0996599999999996,-0.06423999999999999,-0.9938600000000001,-0.09002,15,1,18.9234,-20.1381,0.13758900000000002,2.1797299999999997,2.7711,-44.9213,0.4701,0
105962,219.62783,2.08753,-0.1543,-0.9843299999999999,-0.08534,15,1,18.8808,-20.1794,0.137515,2.28335,2.2317,39.9246,0.7055,0
106050,219.94079,2.20435,0.058,-0.39741,0.91581,15,1,18.9413,-20.8824,0.18933699999999998,2.67112,3.6375,-76.1203,0.6031,1
106127,220.18533,2.19521,-0.24358000000000002,-0.60226,0.7602300000000001,15,1,19.3151,-20.1234,0.161271,2.07628,2.6048,14.282,0.8687,1
106135,220.26862000000003,2.22308,0.022959999999999998,-0.92685,0.37474,15,1,19.1597,-20.6645,0.1893,2.57412,3.7773,38.5851,0.6568,1
106158,220.31867000000003,2.18929,-0.39127,0.8216100000000001,0.41458,15,1,18.0823,-20.9865,0.137251,3.16445,3.3108,-43.8526,0.2272,0
106169,220.34242000000003,2.2040900000000003,-0.39305,0.8277399999999999,0.40045,15,1,19.2093,-19.8595,0.137301,2.50275,2.5183,-55.5048,0.2648,0
106296,221.32953999999998,2.02168,0.33038,-0.87149,0.36243000000000003,15,1,18.3108,-20.4551,0.12212100000000001,2.1476900000000003,2.572,-2.4467,0.5672,0
106297,221.32996,2.0225400000000002,0.33389,-0.8668399999999999,0.37029,15,1,19.8101,-18.9558,0.12097999999999999,2.97001,18.8703,48.7418,0.3356,1
106318,221.50938,2.1772,-0.22930999999999999,-0.74934,0.62121,15,1,18.5447,-20.5913,0.142282,2.52386,3.8545,72.1627,0.4259,0
106324,221.52903999999998,2.17647,-0.22930999999999999,-0.74934,0.62121,15,1,18.9261,-20.2099,0.141941,2.68812,2.7245,12.3206,0.8818,1
106384,221.94503999999998,2.0512900000000003,-0.22545,-0.49772,0.83752,15,1,18.9537,-20.0826,0.13619900000000001,1.85925,2.414,63.9335,0.2882,0
106390,221.95896000000002,2.04007,-0.22545,-0.49772,0.83752,15,1,18.0681,-20.9683,0.136519,3.2006,4.2299,-56.6086,0.7441,1
106394,222.02087999999998,2.16187,-0.7251,0.35145,0.5922,15,1,19.5699,-20.1016,0.178017,2.1526,4.6306,1.7654,0.62,1
106398,221.98413,2.0522400000000003,-0.22545,-0.49772,0.83752,15,1,19.192,-19.8443,0.135678,1.79257,2.9396,12.9938,0.4415,0
106412,221.97532999999999,2.1049900000000004,-0.68089,0.22985999999999998,0.6953699999999999,15,1,19.5132,-20.1614,0.177978,3.98905,3.398,52.976,0.6657,1
106489,222.49496000000002,2.04389,-0.36163,0.1574,0.91894,15,1,18.332,-20.6606,0.133687,2.30973,4.3719,-63.457,0.643,1
106523,222.567,1.9992400000000001,-0.30273,-0.8071,0.5069,15,1,19.4148,-19.3664,0.122137,1.9011,2.2771,39.4309,0.1951,0
106526,222.67687999999998,2.15008,-0.09561,-0.5251600000000001,0.8456100000000001,15,1,18.5511,-20.6901,0.148143,2.45667,3.3768,72.7215,0.6676,1
106535,222.67792000000003,2.15293,-0.09561,-0.5251600000000001,0.8456100000000001,15,1,19.4907,-19.7505,0.148773,1.9212900000000002,7.1003,-42.7828,0.6928,1
106559,222.96337999999997,2.06503,0.25287,0.50455,0.82552,15,1,19.4675,-19.7735,0.149749,2.2996,10.4,-3.93,0.4533,1
106579,222.93425,2.08481,0.25287,0.50455,0.82552,15,1,19.4468,-19.7941,0.147297,2.17808,2.3515,67.3754,0.4436,0
106600,223.04712,1.9736200000000002,0.01668,0.23743000000000003,0.97126,15,1,19.6515,-19.8556,0.166139,1.84876,7.5549,-10.7631,0.7673,1
106916,129.92754,1.9508299999999998,0.70303,0.18111,0.68771,9,1,19.5143,-19.0955,0.113703,2.51563,2.0044,21.1507,0.3792,0
106984,130.25082,2.0158,0.73957,-0.20501999999999998,0.6411,9,1,19.4021,-20.313,0.181002,7.36096,5.9874,3.7045,0.8318,1
107277,131.72892,2.01165,-0.74519,0.22808,0.62664,9,1,19.0245,-19.9439,0.132267,4.25826,2.8923,-54.701,0.5799,0
107302,131.8315,1.9594799999999999,-0.6380399999999999,0.76872,0.04438,9,1,19.1092,-20.8921,0.203739,3.6250400000000003,2.0207,-84.8604,0.6712,1
107347,132.0905,2.1046400000000003,0.61068,0.62579,0.48525,9,1,18.4597,-20.1477,0.11339300000000001,2.9211099999999997,2.0209,-45.7469,0.6103,0
107676,133.66946000000002,2.17689,-0.49005,0.7078899999999999,0.50866,9,1,19.7475,-20.8055,0.255196,1.6700599999999999,4.8127,30.0101,0.4927,1
107704,133.94646,2.01174,0.9212799999999999,-0.32488,-0.21378000000000003,9,1,19.6943,-20.2286,0.196492,1.6614099999999998,4.0525,-74.4992,0.7435,1
107717,134.03104,2.19624,0.06931,-0.5617300000000001,0.8244100000000001,9,1,18.5797,-20.0052,0.11237799999999999,2.1811700000000003,3.5072,-77.8232,0.5894,0
107816,134.44208,2.06695,0.10747000000000001,-0.65485,0.74808,9,1,19.4169,-19.4313,0.125677,1.9898,14.036,3.9843,0.32,1
107836,134.46517,2.10453,0.71859,-0.0816,0.69063,9,1,19.6078,-20.3855,0.203076,1.52406,2.5043,-41.2858,0.5041,1
107889,134.65875,2.02498,0.038380000000000004,0.82729,0.56047,9,1,19.7476,-20.0947,0.190806,4.32299,7.1158,22.5843,0.8014,1
107914,134.84021,2.15446,0.1997,-0.50216,0.8414,9,1,19.0401,-19.8324,0.12679400000000002,2.26022,2.3506,30.2837,0.4103,0
107986,135.03408000000002,2.2376099999999997,-0.58125,-0.64413,0.49725,9,1,19.5983,-20.5734,0.218509,1.84884,5.1304,-29.0068,0.6775,1
107995,135.15429,2.12683,-0.06355,-0.79675,0.60096,9,1,19.6641,-20.4945,0.2173,2.11009,8.3166,-77.8051,0.8656,1
108069,135.45421000000002,2.11119,-0.28986999999999996,0.07521,0.95411,9,1,19.6278,-20.4098,0.20681300000000002,1.96848,3.4946,-41.715,0.7785,1
108379,137.03571000000002,2.21085,0.00639,-0.41758,0.9086200000000001,9,1,17.8421,-20.501,0.101385,3.0998900000000003,5.3887,34.9641,0.5864,0
108381,136.97312,2.17525,0.18305,-0.19698,0.9631700000000001,9,1,19.2905,-19.0375,0.100313,2.0518400000000003,2.3944,47.6152,0.3665,0
108410,137.23038,2.25533,0.63127,0.65298,0.41847,9,1,18.0391,-20.4193,0.10636199999999998,2.4500599999999997,4.7674,-16.4967,0.6848,0
108414,137.17642,2.18284,0.10464000000000001,0.9833,0.1489,9,1,18.462,-20.3507,0.12379000000000001,2.49962,3.355,-6.9633,0.3847,0
108423,137.22425,2.14742,0.10464000000000001,0.9833,0.1489,9,1,19.8118,-19.0008,0.12378099999999999,1.5146600000000001,2.5035,-34.2407,0.4908,0
108445,137.37028999999998,2.12394,0.00056,-0.49538000000000004,0.8686799999999999,9,1,17.708,-20.6604,0.10232000000000001,3.2672,6.6988,9.5016,0.4332,0
108450,137.362,2.15525,0.10464000000000001,0.9833,0.1489,9,1,19.684,-19.1286,0.12378199999999999,1.7515,2.0854,34.3672,0.5748,0
108582,137.97478999999998,2.19664,0.25547,0.01069,0.9667600000000001,9,1,18.89,-20.7584,0.176405,3.4981199999999997,4.2579,8.714,0.6342,1
108620,138.148,2.2917400000000003,0.65752,-0.34801,0.66825,9,1,19.2003,-20.4211,0.173994,2.68082,3.78,22.2015,0.8544,1
108731,138.69475,2.1777900000000003,0.12965,0.10305,0.98619,9,1,19.3212,-20.8334,0.21698699999999999,1.91592,3.5202,-75.3064,0.3792,1
108737,138.76321000000002,2.18909,0.82263,0.49718,0.27585,9,1,18.7163,-20.4378,0.14308900000000002,1.98088,2.4897,-23.6037,0.8943,1
108860,139.27946,2.20289,0.0344,-0.99574,0.08552,9,1,19.6905,-20.5277,0.223241,1.96005,3.421,-49.7675,0.4887,1
108931,139.63412,2.28348,0.2861,-0.95309,0.09881000000000001,9,1,19.2816,-20.9472,0.223675,4.017119999999999,2.0557,-84.2701,0.1804,1
108951,139.53838000000002,2.24759,0.20769,-0.9424899999999999,0.26187,9,1,19.359,-20.8692,0.22363400000000003,2.26325,2.2364,16.8671,0.8535,1
109033,139.79012,2.21287,0.5313399999999999,-0.15437,0.8329700000000001,9,1,19.7157,-20.2542,0.201123,4.40512,2.4065,-78.5198,0.7154,1
109116,140.24683000000002,2.31901,0.87339,-0.42236999999999997,0.24248000000000003,9,1,19.7078,-20.9221,0.263205,1.9751599999999998,2.0104,66.4484,0.6023,1
109142,140.38429,2.3791900000000004,0.42998000000000003,-0.55818,0.7096100000000001,9,1,18.8017,-20.0332,0.12496800000000001,2.85996,2.8906,17.6967,0.3908,0
110169,215.4925,2.60533,-0.76139,0.07451,0.644,15,1,19.0556,-20.7779,0.19011199999999998,2.37676,3.4087,39.3515,0.2132,1
110491,216.96407999999997,2.5778,-0.09833,0.9796799999999999,0.17482999999999999,15,1,19.8169,-20.9149,0.274021,7.361210000000001,2.0238,45.9688,0.13,1
110629,217.60275,2.6473,-0.7587,-0.38543,0.52518,15,1,19.6298,-20.5424,0.219475,2.0955,3.2225,51.7448,0.8494,1
111031,219.57787000000002,2.5707400000000002,0.92945,-0.33937,0.14474,15,1,19.695,-20.1276,0.189253,1.7943900000000002,6.7095,77.65,0.4503,1
111260,220.97667,2.4506900000000003,-0.17340999999999998,-0.36035,0.91656,15,1,18.5599,-20.5413,0.13991900000000002,2.7322900000000003,3.9188,-69.4096,0.2638,0
111373,221.55275,2.52568,-0.19330999999999998,0.018690000000000002,0.98096,15,1,19.4744,-19.8193,0.151897,2.50464,4.6184,83.7735,0.5994,1
111393,221.72007999999997,2.42516,0.15785,0.98093,0.11344000000000001,15,1,18.2932,-20.9764,0.150232,3.7372699999999996,2.0676,-39.2405,0.4868,0
111495,222.27717,2.43775,-0.26042,-0.16052,0.95206,15,1,18.5118,-20.6762,0.145218,2.1212400000000002,2.9839,9.4577,0.3787,0
111579,222.856,2.4718299999999997,-0.5431699999999999,-0.7450899999999999,0.38705,15,1,19.7117,-20.9791,0.269503,2.00275,3.7032,-6.4993,0.5082,1
111689,138.25121000000001,2.5659799999999997,-0.44925,0.68596,0.57239,9,1,19.1906,-20.536,0.18243299999999998,2.4979299999999998,4.2469,-28.8925,0.6322,1
112755,129.76575,0.9354399999999999,0.11101,0.56812,0.81542,9,1,18.5463,-20.5421,0.139179,3.26376,2.0402,-46.3758,0.4515,0
112763,129.79854,0.93574,0.28178000000000003,0.11152999999999999,0.9529799999999999,9,1,18.683,-20.527,0.146506,2.64867,2.074,-78.3733,0.4469,0
112764,129.80596,0.8952399999999999,-0.16666,-0.08048999999999999,0.98272,9,1,18.6725,-20.4595,0.141762,2.2906299999999997,2.5471,-18.9621,0.4834,0
